10,13.0651313061
6,14.1627447405
10,16.8609023275
10,10.6784970125
4,12.9736875175
9,14.2734393443
7,17.7906171881
13,10.8370806327
6,15.2776893549
13,14.7924818861
16,18.6718151167
18,22.973758876
18,20.0633368314
13,15.0216525462
12,19.3190949764
17,28.1739949743
23,16.4244125018
22,20.3706888315
16,22.4231966688
27,14.3314274006
21,19.0408969751
26,19.7279766062
16,15.1532911601
20,10.7365910312
13,17.4666770919
19,22.0468493526
14,10.7100029045
11,14.9612602817
4,13.0336729408
6,14.9491151118
9,10.2927145431
3,10.9575074915
8,12.4203847566
4,11.302172818
1,10
0,13.6300897003
2,10
4,10
0,10
0,11.4897774863
4,11.9284498567
2,10
1,10
1,10
4,10
0,10.8297238454
2,10.9485747032
5,11.877508281
1,12.3560577824
3,10.770701738
1,14.1015870606
7,10
1,16.7437805799
9,11.0557054506
4,13.1729444126
6,13.3485035617
9,12.9953508909
5,12.2116713126
5,17.0625965829
6,12.4668479744
6,12.268088988
7,15.5718256808
4,10.6733625388
10,21.4659441929
18,19.7206127157
17,19.0373433767
16,20.4382646076
22,24.565832628
16,15.4608713133
14,25.3328546598
22,29.425826502
31,20.3899815057
25,21.8425242468
19,23.0906044353
21,24.6315581057
26,20.8147054614
18,19.9885945992
26,22.2128562559
20,15.43854001
16,17.0390363444
15,11.0330641404
12,19.1629872005
13,15.0177177401
17,12.8013213824
14,12.5049686305
7,17.3053587965
17,16.2898243643
10,14.3784405775
7,13.8177851838
9,18.2586597676
13,12.6570362113
8,14.0475258252
14,11.2866746687
8,13.7622252679
8,11.1171854204
5,10
6,14.8274891562
10,13.0852209404
8,17.7847037297
12,18.0866499687
23,24.1310371178
24,23.3192125914
22,12.3863946313
9,21.7396535142
16,14.8215968726
18,20.0853245966
21,25.4363624587
15,13.5972235957
19,12.8411603241
17,24.0732833813
25,18.5065368604
10,15.3219161777
19,11.8130880138
10,16.7151737765
14,17.7044665814
16,22.2638396281
19,16.4717189159
18,21.5666993326
12,13.5159350151
9,16.5444933021
10,14.6657678994
7,12.1099568785
8,14.4055055363
5,12.8280662849
3,12.0247220526
2,13.1487346751
2,14.0910424083
5,10
4,10
0,11.8464267161
1,10
0,11.9907778169
6,10
2,10
2,13.1092119818
4,11.7177137854
5,16.0502458015
3,11.4539451154
11,10
5,11.458172691
5,10.7756069182
5,10.0732513698
6,14.1501144917
5,10
4,12.8558245053
3,11.2636932822
4,11.7106785919
8,14.2322131377
5,13.854983476
7,13.3287592222
7,13.2880786701
5,17.0749402869
9,12.36906815
4,15.4870511726
13,22.571684855
18,17.6115899449
21,15.4747914249
13,20.1193256253
11,20.1571987303
25,22.3125779612
23,22.4147764616
23,22.4251441913
20,22.6627432103
22,20.1900523715
17,16.798989186
9,16.8154490591
13,21.9165703477
21,13.7227103673
10,19.8697552987
19,21.3198834373
25,22.336581996
23,16.5567323422
13,14.4653725973
7,15.7931688628
15,23.1262781087
19,15.7246017676
16,14.8680430539
18,13.5534647697
10,10.9843826472
8,13.5465400567
7,14.7670413589
14,11.7419896247
10,16.9515397484
8,15.8870587831
10,16.749134796
10,11.5183548631
10,12.6143652299
8,13.7595758368
7,12.1799482833
4,16.1622750661
9,20.2501543757
18,19.9109346213
20,15.7319382257
13,15.8181089544
15,18.0730839275
10,22.3990590627
16,25.6499235784
25,17.6926640055
10,19.552710017
18,17.6660354094
18,20.0273183346
18,11.5183525199
9,23.9829587743
20,19.7740438115
24,15.8492619934
12,17.5254351038
13,18.3335787459
8,10
4,13.7697308774
4,12.6343238889
7,10
5,11.8727433857
4,15.0991176268
9,13.6592526634
5,14.550749567
5,10
1,11.363238983
1,11.0440947377
5,11.3760602018
0,11.2541903389
4,13.0316324434
4,11.3939395399
7,12.2343241426
1,10
2,10
3,11.5637666407
7,12.1787875302
6,10.9822342348
3,15.907289594
4,17.8327376568
11,11.3352366641
4,10.5719677577
5,14.8320065516
6,13.3897315896
4,12.3326088024
5,11.7789950834
5,11.6456377188
4,11.9638828184
5,14.6197439417
14,14.338173737
8,12.1959447883
6,13.0828145125
6,14.0870203031
14,16.2715622662
12,14.8443078795
12,16.8159483342
22,24.2347328109
19,12.8568700247
11,14.8113099503
16,18.764535551
15,15.1026713831
20,17.8111157486
16,17.3371650698
19,15.1697237176
15,25.9485420594
28,14.0918853993
21,17.117009402
12,18.3232299317
19,17.5512644803
17,16.008628273
22,23.1779614094
23,14.4352927759
9,13.919221236
8,18.9987221318
17,17.6049435127
16,16.441049698
15,18.7752488004
18,15.9248778716
11,13.3570371999
6,15.2930778464
12,15.534395834
11,14.4669703295
13,13.2890258551
7,15.3868981841
5,13.903452155
7,12.0498962542
7,16.1117874157
8,14.7151173425
9,11.814250944
5,15.5309942944
18,19.854310462
16,22.9683366151
17,22.7936405044
19,16.0703900778
19,25.650604323
20,25.8514574102
20,22.3015804828
28,20.8513918134
19,22.754427975
23,18.3150577237
19,18.6031400338
14,12.8249914234
14,18.9072600593
20,21.5267957493
19,18.6487294075
17,18.4816498095
19,20.9452245499
21,12.9442933765
7,13.7606123634
9,15.0297979509
9,17.1944326696
12,14.6101438485
5,13.1057221109
3,13.4047291165
8,10.9029481233
2,11.9026580351
0,10.5853542236
4,11.7568831648
1,10.534776925
0,10
0,10
1,13.86487063
3,10
2,11.04422173
2,11.5692846715
2,11.6933034806
5,13.1772956495
6,13.8608588793
2,11.3439103041
4,16.3052833012
8,15.8336217165
5,12.1943643154
6,10
3,14.2661375232
4,10.8026477844
6,11.4806879444
2,11.5400418989
6,14.5208669698
9,16.105226363
9,17.5269583921
14,16.3852281251
13,12.1843413638
8,12.9478929591
4,22.7068345735
14,18.7450507536
24,19.016861209
22,28.7965494854
25,12.8942114391
18,13.6911782637
16,22.5052582433
29,17.2517510734
29,18.8640523539
21,28.5142470567
24,22.0553649772
19,19.508264563
29,23.5965385206
20,27.3150108117
18,17.6304583119
21,23.3611728782
16,21.1290234155
20,20.0241856194
20,20.523340434
19,15.2031831033
16,14.088315758
16,19.9781059556
17,23.3395158505
20,27.8136413063
20,11.522468862
8,16.5836441106
14,13.2714917215
9,17.5353506802
16,19.0250200655
12,15.9159142087
13,15.4164180556
2,16.1218749969
15,15.8361493036
6,12.5337428644
6,14.0511248979
7,10.3946914956
5,16.7104622666
8,17.5776010921
10,17.7383642287
18,15.1899269337
20,17.5291475115
19,19.2036283085
16,25.0126135399
26,21.812002028
18,19.2222447515
16,20.4480737143
16,15.5054579226
19,22.3117763248
21,23.7578907841
28,18.2978050427
14,22.7185804979
22,19.0222050237
21,19.0278087859
16,20.3322257466
15,11.5402757848
8,11.3028225083
6,12.356531086
12,12.4182510597
9,16.5668413367
9,12.5214417799
5,12.2031775758
6,12.1327096027
2,13.4979092795
4,12.9676049522
3,10
1,12.1366522732
0,10
0,10
1,10
3,12.9981531784
5,12.1726155992
2,11.4893456936
3,15.119415906
7,13.4848969519
7,10.1036629229
5,10.3508570806
2,16.111542768
8,10
4,14.4358058265
10,12.8785731799
4,14.5719889691
8,12.4254988423
7,12.7833329819
6,11.7629726215
4,16.5394292222
8,10.5359458366
9,16.5769325578
7,15.0410362397
10,12.3956936862
7,14.9417775768
8,19.5467104132
21,19.8512345165
18,20.2471960504
23,15.9465426072
23,23.2631134144
16,19.7729508221
21,17.4439498797
19,24.5713342898
23,15.7248322682
17,23.6843028738
21,22.8126914154
24,17.3471976367
23,18.0020162071
21,13.6690535553
11,24.1872694106
21,21.4574179165
17,17.786611354
19,16.6195246554
19,18.5683116804
19,19.7479966315
21,21.6486704257
16,20.6262300818
20,17.9723852693
12,11.1985964136
8,17.717744593
14,14.4085052584
9,13.0287081431
12,15.8580131595
9,12.1812481202
8,18.195844021
10,11.744365016
8,14.5722701431
11,19.7133915673
13,16.4247119616
4,15.2297691701
6,11.3254834056
12,14.0113165285
12,14.9064270308
12,15.8418693026
14,19.4217156625
18,14.9344492709
8,13.4667727297
17,18.6425590695
14,18.4038304857
21,23.5474766724
19,21.122129978
19,17.9432510912
17,17.8404049532
16,19.8927600197
21,14.3914549138
15,23.1046036572
22,21.1007165296
18,14.196055168
18,23.9201346076
27,10.6823887221
6,16.7088142743
10,14.9335714159
12,13.5039711389
7,18.1550803931
9,13.8115084514
7,11.1764043843
2,10.0802065316
2,11.07829388
2,15.4200366438
5,12.8503286495
6,10
0,12.00458072
2,13.0223409024
2,11.9936536227
5,12.7949442175
5,11.6196599348
5,10.9049466624
8,16.2677270889
5,12.6277303381
6,11.6576707986
5,16.0843663328
6,10
1,14.3874628678
1,13.2479316324
9,15.007950155
6,12.1322018915
6,11.6575909577
6,11.1835341109
7,12.8513056542
5,13.3615134766
8,14.796101315
8,11.8634121171
7,10.1638347758
14,14.9470528515
11,14.2086634352
11,18.6325109504
13,16.3121714236
18,19.2724310686
19,19.9644254254
28,19.6974767907
18,13.6887460799
16,25.2150344305
28,20.2814007337
20,16.8719587411
17,26.2475402074
23,28.1321138082
28,27.7570128247
31,20.59828639
16,17.2408575692
15,15.5885867165
14,19.4658064201
20,26.3745751001
23,18.7397087124
18,23.7978243906
22,17.4541391038
11,14.1130602198
16,12.4137162282
8,15.517598414
15,17.0205154145
11,10
7,11.7894235996
6,12.6937065477
10,12.4402941267
6,14.1742128646
11,19.7522763055
12,15.9896744055
8,16.6423190898
12,12.7665361032
7,12.54471698
6,11.5398212418
7,11.7176232692
11,18.0555510659
14,13.9636328057
15,19.2737178016
15,13.7753327679
8,21.5314120822
17,21.2974246959
19,14.1050295871
13,19.3744334769
11,15.4168117714
18,18.5805908885
17,20.847187119
17,25.6851260564
23,20.483480997
15,18.3625323524
14,24.0774726225
22,25.0175913722
19,13.5450798626
8,20.0040373692
28,15.1808493811
7,17.5144988995
13,14.6616669598
10,14.23019607
9,13.389149313
2,12.8242795639
7,11.1258417816
3,11.6740412014
2,14.6370229619
6,11.0534603583
3,12.4023103798
2,10
0,10.4457218501
2,11.2452038988
1,15.8621795468
6,13.3431469896
5,10
1,11.9852136602
3,12.5475131819
1,14.3467527981
9,11.6070804456
3,11.1051578844
4,10.1926516808
3,11.8302392099
5,16.3040095842
3,13.625560388
6,12.8197687588
3,14.1521302193
9,12.270309184
2,16.2512981708
9,12.4554526174
2,13.7952414135
11,17.6260290818
14,12.3696373472
6,20.4667235182
15,14.9494650236
10,19.2185214246
22,21.7375934756
16,20.2953016741
18,20.0929212589
17,15.8036844253
12,17.2416757207
15,12.1220599923
16,19.4604015065
23,22.9697436711
21,20.9985516316
22,21.0542218683
32,25.9416379876
24,20.6163035416
18,19.417253572
15,15.4839467632
15,18.7209968713
17,17.0162969977
16,20.0656633879
13,16.3548831183
18,19.8569921994
11,16.3997672998
10,20.0381667801
18,14.4244315081
23,16.9781914289
14,14.5334131637
12,17.7200172169
11,12.7622510254
8,11.8564222666
8,12.8669161224
5,16.8670869941
10,14.2116652607
11,17.5701382415
10,17.1842263077
15,11.2433432034
4,15.1901613741
9,13.6566451182
9,22.6794541113
23,14.6050774698
10,19.0727350906
9,20.1859227021
17,13.5106670792
13,14.4600625995
15,21.8071846485
13,17.5263940233
22,26.6937569226
22,24.1224208393
19,18.6701980435
22,18.2373857373
19,26.0912615515
24,15.6339774645
13,16.0058955723
14,18.416781537
21,14.3935294403
20,18.1696736415
19,11.061012952
10,13.4491462353
11,15.1299214368
7,16.6707518571
10,10.6870671982
9,15.5159542644
4,10
3,10.6323716512
3,10.9872516632
2,10.7585952652
1,11.6179451371
3,11.370692816
0,10
0,10
3,10
1,11.5428455327
1,10.7447887783
2,10
1,17.0054311887
9,13.9238805571
10,11.9479545058
4,11.5298344923
4,18.1094454232
10,12.1056344178
1,11.3395870241
6,11.9305828875
5,10
1,15.9360951315
9,13.1416321848
8,11.7827782933
4,12.8468353721
5,11.8743467542
3,12.4028345199
5,13.9145269228
7,14.0118405315
7,15.7874765764
13,12.9750101043
13,14.6355617009
10,24.8809973803
26,20.7729304912
18,22.6093469824
26,16.1199911089
17,16.5695624962
26,22.5484492588
21,21.2629089731
24,25.1340718643
20,29.1458528337
26,22.2314731244
21,14.6089572885
16,19.3503620311
16,19.2323854531
16,23.6945611846
20,16.1775261527
14,19.9847254236
12,17.6114055713
19,15.3373834686
12,13.907190055
11,17.7683456146
12,17.5610432131
13,18.2157602881
14,10.8754004276
6,17.8674728429
10,14.6484479717
6,14.6736828112
12,17.0042005223
13,13.0372330036
9,14.3359184276
9,13.9878727537
2,23.048232345
13,11.9735444847
15,16.3313174377
7,15.1370812247
11,18.4367838642
19,15.9476408084
17,18.7129324403
14,19.0783969548
15,20.3308276341
12,23.0482258213
26,17.7837047433
18,19.609182119
17,17.8522837539
16,16.4512763727
15,21.1551609623
19,16.7800060261
16,18.0811239319
20,17.0835944902
18,19.9991423953
28,20.3360214994
21,20.6613322403
29,31.051105495
16,11.1567686618
10,14.4979781349
9,15.2755761299
8,13.441844506
9,11.9145045816
8,15.5484503793
7,14.0792883695
4,10
3,10
0,10.3244810419
4,12.469050997
3,12.0053698108
0,10
1,11.2250580908
2,11.1084575914
1,11.6653809453
2,10
2,11.4270352961
3,14.4691737427
4,12.4830429631
8,11.6875176641
4,12.6343153816
3,10.6137535074
2,14.6555066262
7,14.4474822322
9,14.1747384857
5,13.7348715114
4,11.9019631341
7,10.3345543382
6,10.3990652227
8,13.4536030222
6,12.782211075
5,12.7945755251
11,11.3561550591
4,14.8602248382
6,17.380715766
7,20.317237142
19,17.0657779225
15,18.6885856019
19,20.4083129284
18,20.4008391359
22,15.5631019506
15,23.2831953168
22,15.7786347352
19,20.6363509149
19,22.9529412528
22,17.5573446708
13,16.0272497093
18,21.6766384376
17,23.1958306018
21,13.5833326697
13,19.581906728
18,21.9523886236
16,21.4982560044
17,19.2089043491
22,17.9502493463
14,20.9925412554
17,19.1956621272
19,16.85781819
18,15.7812725213
11,12.6908272026
8,11.1753080149
3,16.5446612885
12,12.7728599646
10,16.5615881605
12,15.5340318092
11,10.8776767451
6,14.9112838685
6,15.0963392403
8,17.0416515004
8,12.7243406379
7,13.3522788764
6,14.0065178481
17,18.6196875757
19,16.7648128346
21,14.5584272784
9,17.8368808461
12,26.1047625791
22,19.0999642707
28,17.9848359537
16,18.8879343835
20,23.2747197978
27,13.8561281475
14,20.1281441685
21,17.6393670013
17,12.9992505077
10,20.4332269543
21,21.0432914506
21,14.6005933868
17,29.0945760683
17,18.4977317454
18,16.1421599218
11,13.0203197258
10,18.8894653116
15,13.747842017
5,11.5018333716
7,10.5814963202
2,14.3643346134
4,12.0976445826
4,10
1,10.1354192359
1,10
0,13.7571007638
3,13.306956078
5,11.2469923413
1,10.8576449493
2,10
0,10.2940000262
0,10
6,10.945094981
3,13.9347826992
4,10.6682152491
5,11.256638287
4,10.8966218741
3,12.5794534295
7,11.9935915647
7,13.0266686909
6,13.1057890621
9,10.8496599268
2,11.355236758
9,16.8860571673
7,12.3587299917
5,12.8876984283
13,17.4493123455
10,16.203430884
8,16.3487709445
9,22.3937276869
14,15.8044074259
21,14.3797585566
12,17.9988140085
12,14.7143172198
14,20.259766963
19,23.5993567673
22,22.3588386712
14,22.6442854623
30,22.6381777101
21,21.1414134332
25,23.8226677057
12,12.8858590565
15,22.6909859242
24,20.3943287239
21,17.0971492335
17,18.5145571538
19,17.0252772839
13,15.2533129282
19,17.2333788198
8,15.369538273
16,20.8836325307
18,21.5094692719
19,13.9283780446
9,15.1236839555
8,15.0245526645
10,13.5649551804
10,13.256957021
6,13.7276633698
10,15.9838208323
10,11.6489497175
4,14.5393875225
9,13.7911699384
7,18.5011373844
13,11.6391933543
6,13.4122310494
13,16.6491965395
16,17.5110516486
18,20.2157474808
18,20.5376450162
13,18.9770818057
12,17.9162675433
17,28.1410437481
23,17.3347531717
22,18.1927711592
16,23.3425645448
27,13.2148279579
21,22.0408937751
26,19.903111986
16,19.0934529782
20,11.5166669947
13,15.429550299
19,17.5134193043
14,13.4732726499
11,13.6949643002
4,13.2236831511
6,15.2971948945
9,11.2215155114
3,10.0038574207
8,13.265807515
4,11.2109076365
1,10
0,11.6483074124
2,10
4,10
0,10
0,11.9030329208
4,12.6634991752
2,10
1,10
1,10
4,10
0,11.2345354763
2,11.1839487436
5,11.3854098083
1,13.5334571471
3,10.1321789782
1,13.2109147129
7,10
1,14.3476943932
9,10.4651769545
4,12.9175402504
6,14.1583499546
9,13.2853768279
5,12.5451358192
5,14.1654586343
6,14.4082605921
6,14.1505758457
7,15.3574654719
4,11.3285063172
10,19.1679433265
18,21.618391905
17,18.9146701311
16,16.6784204412
22,19.4834892842
16,17.2638750935
14,20.7698665739
22,26.554900589
31,14.9046587478
25,16.9398528302
19,24.7144603529
21,22.1581957664
26,18.6544310923
18,21.8606548793
26,24.8311289252
20,13.9091871444
16,16.1928582392
15,10.8674554908
12,24.1801651791
13,14.4403960534
17,14.3930202372
14,12.3642426604
7,14.9141471551
17,17.1243852893
10,15.2184305636
7,14.1045453977
9,15.4403804859
13,15.8465876114
8,13.9880733214
14,12.131111364
8,16.1389190761
8,11.2533497142
5,10
6,14.0992619716
10,13.1710118466
8,18.8979419989
12,13.1114923411
23,27.4768536638
24,22.5463249538
22,12.5228427026
9,21.0684724215
16,18.3769953218
18,18.3972839698
21,23.99721522
15,14.4942519634
19,14.3157032312
17,22.0079542502
25,19.606484637
10,18.1346725594
19,17.1113839535
10,16.8675737473
14,17.583187271
16,26.3685246058
19,14.7764797812
18,17.4553561822
12,13.9017481238
9,16.7520459134
10,12.7904634309
7,13.963537919
8,11.9150429155
5,11.0276711767
3,11.0014923421
2,11.39476043
2,15.3778258237
5,10
4,10
0,11.5085560655
1,10
0,11.8998214119
6,10
2,10
2,15.6034083263
4,11.1402817059
5,16.1134811213
3,10.0260914722
11,10
5,12.0180184498
5,12.5801397471
5,11.9956172083
6,12.2047544539
5,10
4,11.9591242668
3,12.7033597071
4,14.0459990429
8,14.9198463359
5,15.5525611758
7,10.6492576063
7,13.0963509273
5,14.175648504
9,11.8336234617
4,14.9124036012
13,19.2398594336
18,19.6741923956
21,13.8627492548
13,19.0682829063
11,17.6532104875
25,25.4729593957
23,20.5244861499
23,19.5890443518
20,19.5993495638
22,18.5273709383
17,15.7189948347
9,15.1405519691
13,21.7349182493
21,15.2070357028
10,16.6240707464
19,21.741100465
25,21.2627649637
23,17.0444246846
13,15.3437054617
7,11.982949707
15,20.0690990025
19,14.1414857078
16,19.7941649858
18,10.3847299144
10,11.1654078389
8,13.5740694761
7,16.8535733917
14,12.5952529788
10,15.3497365479
8,16.4898695951
10,18.9190020095
10,11.6145290295
10,14.830418509
8,15.320608017
7,11.3016179642
4,13.5853038765
9,18.2905126027
18,25.0280130889
20,15.681669343
13,21.3523714726
15,16.8951741005
10,21.4496513489
16,23.0084524588
25,17.0198450014
10,17.7173029373
18,21.157100926
18,21.4865004628
18,11.1464262573
9,20.7584099752
20,25.2221555564
24,13.6330047825
12,17.2176852821
13,20.3325195927
8,10
4,14.3109916148
4,13.3293900712
7,10
5,10.0179088805
4,17.113252843
9,13.2859946253
5,14.2961045587
5,10
1,10.4996289566
1,12.0717667706
5,10.372172243
0,11.5537329834
4,12.3487753351
4,11.76290984
7,12.831072288
1,10
2,10
3,10.7535302303
7,13.7195481232
6,12.4864191654
3,14.7379180275
4,15.2376422226
11,10.719898491
4,11.2531246839
5,12.421385432
6,14.3769812547
4,12.5742866117
5,11.7948859069
5,12.3303610277
4,13.4586917678
5,13.0549551427
14,16.1408428378
8,11.4301997787
6,12.5111917338
6,13.0752299763
14,15.6241500897
12,12.3744396547
12,21.0836028412
22,23.5658331973
19,13.8505767673
11,16.1761562018
16,21.2844917477
15,14.3346330895
20,18.8973616701
16,18.2956434327
19,15.2415762742
15,24.8791363916
28,18.9985288776
21,15.5643515171
12,19.5445088904
19,14.4291888732
17,20.0933805115
22,22.4985880358
23,13.8964935223
9,15.3259791165
8,21.625011653
17,15.6181359959
16,14.1579887676
15,20.7179032392
18,15.2328071528
11,14.2999203348
6,15.488924296
12,18.140307651
11,12.9600240392
13,14.1085110648
7,16.1209828847
5,10.8174511725
7,13.9943045293
7,14.0548461205
8,15.1377419121
9,11.6867153318
5,18.0826534939
18,16.4584385831
16,16.5378741572
17,21.7700590756
19,15.0320317941
19,20.7619776529
20,23.7713077403
20,27.0184893858
28,22.8407409405
19,27.0877274595
23,23.4470255588
19,17.1080437283
14,14.5347715137
14,17.9126671813
20,20.4460142151
19,17.053549124
17,16.8961936822
19,18.2828885067
21,12.7056230657
7,11.4602054413
9,14.8529598188
9,16.6666138842
12,12.1618456745
5,12.5985911469
3,11.4057285363
8,11.606906959
2,11.3388162833
0,10.2153415835
4,10.1700092888
1,11.7829079725
0,10
0,10
1,12.5556041968
3,10
2,10.559127937
2,11.0161582463
2,12.3332548882
5,11.2223807275
6,12.0687512091
2,10.7899340138
4,15.8200196691
8,15.3925977668
5,12.0470154431
6,10
3,15.9897806193
4,11.4434628248
6,11.3525961946
2,10.7369713655
6,17.2008159677
9,15.3827415371
9,18.8601771093
14,15.3157131391
13,12.3068296806
8,12.6883503476
4,17.6843365699
14,21.4716587937
24,19.7093343763
22,27.0440046403
25,11.890286659
18,18.3199655552
16,24.1763792062
29,16.6021498357
29,21.8456548076
21,24.1465111669
24,21.430609323
19,23.286194123
29,26.6446093254
20,21.4938070518
18,19.2724087197
21,22.3592522477
16,16.9405691159
20,20.37018058
20,19.7118860363
19,20.5838146449
16,14.204738318
16,19.1536996277
17,19.8599741921
20,26.379166702
20,12.339816744
8,17.3557348091
14,15.3709878714
9,16.5322771516
16,20.0639072663
12,18.9310925663
13,11.6367513305
2,20.9467878798
15,15.2289422772
6,10.9932990113
6,12.4344181768
7,10.1267874894
5,15.8218513439
8,19.8081810273
10,21.1140262003
18,17.7429029836
20,25.0100505119
19,16.276551854
16,24.732410987
26,22.6726468843
18,17.6735894616
16,16.8548197004
16,14.0641935809
19,24.2770640199
21,22.9439101269
28,14.8191549305
14,23.7085934508
22,18.0064681153
21,19.4145024656
16,18.1838834427
15,14.1515338245
8,11.2205613034
6,13.2537582334
12,15.2583903719
9,18.5274474621
9,12.1287649706
5,11.038119209
6,13.1835459977
2,11.6797286093
4,12.0747503122
3,10
1,11.7924770921
0,10
0,10
1,10
3,13.7675534055
5,11.8818017573
2,11.2465108876
